id,number,name,lat,lon
512,328,"ШИШЕВО Т",41.979259490967,21.309000015259
513,329,"ПОШТА ГРАДСКИ ЅИД",41.998264312744,21.428556442261
514,330,"ПОШТА ТЕЛЕКОМ",41.997894287109,21.428651809692
515,331,"ВЛАДА НА РМ-КОН ЦЕНТАР",41.999496459961,21.428436279297
516,332,"ВЛАДА НА РМ-КОН ВЛАЕ",41.999603271484,21.428817749023
517,333,"ДЕБАР МААЛО МАТИЧНО",42.002994537354,21.421577453613
518,334,"ГРАДСКИ ПАРК ФОНТАНА",42.002521514893,21.422702789307
519,335,"ЗООЛОШКА ГРАДИНА-КОН ЦЕНТАР",42.004947662354,21.417459487915
520,336,"ЗООЛОШКА ГРАДИНА-КОН ВЛАЕ",42.005798339844,21.41650390625
521,337,"ГИМ.ОРЦЕ НИКОЛОВ-КОН ЦЕНТАР",42.006660461426,21.411926269531
522,338,"ГИМ.ОРЦЕ НИКОЛОВ-КОН ВЛАЕ",42.006885528564,21.410654067993
523,339,"АВТОСАЛОН МИ-ДА",42.006679534912,21.406965255737
524,340,"БАЗЕН КАРПОШ",42.007179260254,21.404653549194
525,341,"ОУ ЛАЗО ТРПОВСКИ",42.007041931152,21.400085449219
526,342,"ФК ЛОКОМОТИВА",42.007579803467,21.398145675659
527,343,"РЕСТОРАН ИМЕС-КОН ЦЕНТАР",42.007465362549,21.394298553467
528,344,"РЕСТОРАН ИМЕС-КОН ВЛАЕ",42.007846832275,21.39436340332
529,345,"КАРПОШ 4-КОН ЦЕНТАР",42.00817489624,21.38897895813
530,346,"КАРПОШ 4-КОН ВЛАЕ",42.008247375488,21.389196395874
531,347,"СТАРА ТЕЛЕВИЗИЈА-КОН ЦЕНТАР",42.006782531738,21.383543014526
532,348,"СТАРА ТЕЛЕВИЗИЈА-КОН ВЛАЕ",42.007034301758,21.38342666626
535,351,"ЃОРЧЕ ПЕТРОВ ПАЗАР-КОН ВОЛКОВО",42.009689331055,21.364669799805
536,352,"ЃОРЧЕ ПЕТРОВ ПОЛИКЛИНИКА",42.009948730469,21.362365722656
537,353,"КАСАРНА ДАМЕ ГРУЕВ-КОН ЃОРЧЕ ПЕТРОВ",42.016109466553,21.357553482056
538,354,"КАСАРНА ДАМЕ ГРУЕВ-КОН ВОЛКОВО",42.017105102539,21.356597900391
539,355,"ОУ СТРАШО ПИНЏУР-КОН ЃОРЧЕ ПЕТРОВ",42.019577026367,21.353286743164
540,356,"ОУ СТРАШО ПИНЏУР-КОН ВОЛКОВО",42.019111633301,21.354248046875
541,357,"ВОЕН ОТПАД-КОН ЃОРЧЕ ПЕТРОВ",42.020797729492,21.352035522461
542,358,"ВОЕН ОТПАД-КОН ВОЛКОВО",42.021850585938,21.351089477539
543,359,"НОВО СЕЛО МАКПЕТРОЛ-КОН ЃОРЧЕ ПЕТРОВ",42.02555847168,21.350818634033
544,360,"НОВО СЕЛО МАКПЕТРОЛ-КОН ВОЛКОВО",42.025695800781,21.351455688477
545,361,"НОВО СЕЛО-КОН ЃОРЧЕ ПЕТРОВ",42.028636932373,21.353519439697
546,362,"НОВО СЕЛО-КОН ВОЛКОВО",42.028221130371,21.353628158569
547,363,"ОУ ТИХОМИР МИЛОШЕВСКИ-КОН ЃОРЧЕ ПЕТРОВG",42.03080368042,21.349119186401
548,364,"ОУ ТИХОМИР МИЛОШЕВСКИ-КОН ВОЛКОВО",42.03099822998,21.348930358887
551,367,"ВОЛКОВО ШКОРПИОН-КОН ЃОРЧЕ ПЕТРОВ",42.037750244141,21.348693847656
552,368,"ВОЛКОВО ШКОРПИОН-КОН ЛЕПЕНЕЦ",42.037059783936,21.348840713501
553,369,"ВОЛКОВО НОВА НАСЕЛБА-КОН ЃОРЧЕ ПЕТРОВ",42.040374755859,21.34748840332
554,370,"ВОЛКОВО НОВА НАСЕЛБА-КОН ЛЕПЕНЕЦ",42.040313720703,21.347686767578
555,371,"Ф-КА СКОПЈАНКА-КОН ЃОРЧЕ ПЕТРОВ",42.042404174805,21.347015380859
556,372,"Ф-КА СКОПЈАНКА-КОН ЛЕПЕНЕЦ",42.042678833008,21.347152709961
557,373,"ВОЛКОВО-КОН ЃОРЧЕ ПЕТРОВ",42.045745849609,21.346969604492
558,374,"ВОЛКОВО-КОН ЛЕПЕНЕЦ",42.045806884766,21.346527099609
559,375,"ЛЕПЕНЕЦ 1-КОН ВОЛКОВО",42.045021057129,21.350036621094
560,376,"ЛЕПЕНЕЦ 1-КОН Т",42.044662475586,21.35033416748
561,377,"ЛЕПЕНЕЦ РАМПА-КОН ВОЛКОВО",42.044452667236,21.353662490845
562,378,"ЛЕПЕНЕЦ РАМПА-КОН Т",42.044288635254,21.353792190552
563,379,"ЛЕПЕНЕЦ 2-КОН ВОЛКОВО",42.044631958008,21.357727050781
564,380,"ЛЕПЕНЕЦ 2-КОН Т",42.044631958008,21.357971191406
565,381,"ЛЕПЕНЕЦ Т-ПОЧЕТНА",42.0458984375,21.364486694336
566,382,"ЛЕПЕНЕЦ Т-КРАЈНА",42.045848846436,21.364549636841
567,383,"ТЕХНОГАС-КОН ВЛАЕ",42.009399414062,21.370178222656
568,384,"ТЕХНОГАС-КОН БАРДОВЦИ",42.009201049805,21.370056152344
569,385,"ВЛАЕ РЕКА ЛЕПЕНЕЦ-КОН ВЛАЕ",42.010971069336,21.37532043457
570,386,"ВЛАЕ РЕКА ЛЕПЕНЕЦ-КОН БАРДОВЦИ",42.010818481445,21.375534057617
571,387,"ТВ КАНАЛ 5-КОН ВЛАЕ",42.014297485352,21.383773803711
572,388,"ТВ КАНАЛ 5-КОН БАРДОВЦИ",42.013702392578,21.382614135742
573,389,"ПСИХИЈАТРИСКА БОЛНИЦА БАРДОВЦИ ",42.016738891602,21.374881744385
574,390,"ЗЛОКУЌАНИ-КОН ВЛАЕ",42.01354598999,21.390958786011
575,391,"ЗЛОКУЌАНИ-КОН БАРДОВЦИ",42.013229370117,21.390428543091
576,392,"СКУПИ-КОН ЦЕНТАР",42.015216827393,21.393730163574
577,393,"СКУПИ-КОН БАРДОВЦИ",42.014949798584,21.3938331604
578,394,"ЗЛОКУЌАНИ СТАРСКИ ДОМ-КОН ЦЕНТАР",42.016204833984,21.39093208313
579,395,"ЗЛОКУЌАНИ СТАРСКИ ДОМ-КОН БАРДОВЦИ",42.016361236572,21.39084815979
580,396,"БАРДОВЦИ МОСТ-КОН ЦЕНТАР",42.022754669189,21.385648727417
581,397,"БАРДОВЦИ МОСТ-КОН КОНАК",42.022838592529,21.385711669922
582,398,"БАРДОВЦИ УЧИЛИШТЕ-КОН ЦЕНТАР",42.025680541992,21.381713867188
583,399,"БАРДОВЦИ УЧИЛИШТЕ-КОН КОНАК",42.025863647461,21.382278442383
584,400,"БАРДОВЦИ ИГРАЛИШТЕ-КОН ЦЕНТАР",42.025375366211,21.378112792969
585,401,"БАРДОВЦИ ИГРАЛИШТЕ-КОН КОНАК",42.025375366211,21.378387451172
586,402,"БАРДОВЦИ-КОН ЦЕНТАР",42.025966644287,21.375217437744
587,403,"БАРДОВЦИ-КОН КОНАК",42.026557922363,21.374851226807
588,404,"БАРДОВЦИ КОНАК Т",42.028087615967,21.372610092163
591,407,"ХОТЕЛ АЛЕКСАНДАР ПАЛАС-КОН ЦЕНТАР",42.01057434082,21.406789779663
592,408,"ХОТЕЛ АЛЕКСАНДАР ПАЛАС-КОН МОМИН ПОТОКG",42.010803222656,21.407073974609
597,413,"ЖЕНА ПАРК",41.993453979492,21.434844970703
598,414,"РАБОТНИЧКИ ДОМ",41.993988037109,21.436538696289
599,415,МНТ,41.997798919678,21.438064575195
600,416,"ОУ СВ.КИРИЛ И МЕТОДИЈ",41.997756958008,21.438217163086
602,418,"МОСТ ГОЦЕ ДЕЛЧЕВ ТЕАТАР",41.999130249023,21.43293762207
603,419,"МОСТ ГОЦЕ ДЕЛЧЕВ КАЛЕ",41.99946975708,21.432777404785
604,420,"ЦРКВА ПРЕСВЕТА БОГОРОДИЦА",41.99626159668,21.440505981445
605,421,МАНУ,41.996398925781,21.440841674805
606,422,"НАЦИОНАЛНА И УНИВЕРЗИТЕТСКА БИБЛИОТЕКАG",41.998153686523,21.440292358398
607,423,"БИТПАЗАР 5 ТЦ МАВРОВКА",42.00074005127,21.439960479736
608,424,"БИТПАЗАР 4 ПАЗАР",42.001850128174,21.439699172974
609,425,"БИТПАЗАР 1 УНИВЕРЗИТЕТ СВ.КИРИЛ И МЕТОG",42.000118255615,21.440269470215
610,426,"БИТПАЗАР 2 ТЦ",42.001110076904,21.4400806427
611,427,"БИТПАЗАР 3 ПРИГРАДСКИ ЛИНИИ",42.001819610596,21.439970016479
612,428,"ПЛАСТИЧАРСКА УЛИЦА-КОН АВТОКОМАНДА",42.00830078125,21.43408203125
613,429,"ПЛАСТИЧАРСКА УЛИЦА-КОН МОМИН ПОТОК",42.008361816406,21.434341430664
619,435,"ТОПАНСКО ПОЛЕ ПЛАСТИЧАРСКА-КОН ЦЕНТАР",42.013824462891,21.431228637695
620,436,"ТОПАНСКО ПОЛЕ ПЛАСТИЧАРСКА-КОН ШУТО ОРG",42.014030456543,21.431360244751
621,437,"ТОПАНСКО ПОЛЕ БЕНЗИНСКА-КОН ЦЕНТАР",42.019012451172,21.430810928345
622,438,"ТОПАНСКО ПОЛЕ БЕНЗИНСКА-КОН ШУТО ОРИЗАG",42.019500732422,21.43083190918
623,439,"ТОПАНСКО ПОЛЕ КРСТОСНИЦА-КОН ЦЕНТАР",42.021286010742,21.430465698242
624,440,"ТОПАНСКО ПОЛЕ КРСТОСНИЦА-КОН ШУТО ОРИЗG",42.021808624268,21.43058013916
625,441,"ЈАЈА ПАША ЏАМИЈА-КОН ЦЕНТАР",42.008514404297,21.443237304688
626,442,"ЈАЈА ПАША ЏАМИЈА-КОН БУТЕЛ",42.008697509766,21.443588256836
627,443,"ЧАИР-КОН ЦЕНТАР",42.013206481934,21.44527053833
628,444,"ЧАИР-КОН БУТЕЛ",42.011837005615,21.444946289062
629,445,"ГИМ.ЦВЕТАН ДИМОВ-КОН ЦЕНТАР",42.013408660889,21.438550949097
630,446,"ГИМ.ЦВЕТАН ДИМОВ-КОН ТОПАНСКО ПОЛЕ",42.013389587402,21.438413619995
631,447,"ДОМ ЗА СТАРИ-КОН ЦЕНТАР",42.013084411621,21.43553352356
632,448,"ДОМ ЗА СТАРИ-КОН ТОПАНСКО ПОЛЕ",42.013580322266,21.435012817383
633,449,"СТАРА ДЕВЕТКА-КОН ЦЕНТАР",42.016677856445,21.434432983398
634,450,"СТАРА ДЕВЕТКА-КОН ТОПАНСКО ПОЛЕ",42.016250610352,21.434692382812
635,451,"ТОПАНСКО ПОЛЕ БАНКА-КОН ЦЕНТАР",42.019420623779,21.432430267334
636,452,"ТОПАНСКО ПОЛЕ БАНКА-КОН Т",42.01887512207,21.432525634766
637,453,"ТОПАНСКО ПОЛЕ Т-КОН ЦЕНТАР",42.021469116211,21.433944702148
645,461,"ЧАИР ЗГРАДИ-КОН ЦЕНТАР",42.017883300781,21.447525024414
646,462,"ЧАИР ЗГРАДИ-КОН БУТЕЛ",42.017166137695,21.447540283203
647,463,"ПОЛИКЛИНИКА ЧАИР-КОН ЦЕНТАР",42.021347045898,21.446853637695
648,464,"ПОЛИКЛИНИКА ЧАИР-КОН ШУТО ОРИЗАРИ",42.021484375,21.446853637695
649,465,"ЦРКВА СВ.НИКОЛА-КОН ЦЕНТАР",42.021663665771,21.441083908081
650,466,"ЦРКВА СВ.НИКОЛА-КОН ШУТО ОРИЗАРИ",42.021884918213,21.439779281616
651,467,"ТОПАНСКО ПОЛЕ ТЦ ТРЕСКА-КОН ЦЕНТАР",42.022308349609,21.432830810547
652,468,"ТОПАНСКО ПОЛЕ ТЦ ТРЕСКА-КОН ШУТО ОРИЗАG",42.022426605225,21.432952880859
653,469,"ЦИГЛАНА-КОН ЦЕНТАР",42.026321411133,21.429489135742
654,470,"ЦИГЛАНА-КОН ШУТО ОРИЗАРИ",42.026321411133,21.429641723633
655,471,"ШУТО ОРИЗАРИ ЗАТВОР",42.031753540039,21.428007125854
656,472,"ШУТО ОРИЗАРИ ЖИТО ЛУКС",42.031066894531,21.428415298462
657,473,"ОУ 26ТИ ЈУЛИ-КОН ЦЕНТАР",42.036651611328,21.425777435303
658,474,"ОУ 26ТИ ЈУЛИ-КОН ШУТО ОРИЗАРИ",42.035991668701,21.426006317139
659,475,"ШУТО ОРИЗАРИ ПАЗАР-КОН ЦЕНТАР",42.039260864258,21.424510955811
660,476,"ШУТО ОРИЗАРИ ПАЗАР-КОН Т",42.039066314697,21.424711227417
661,477,"ШУТО ОРИЗАРИ ЦЕНТАР-КОН ЦЕНТАР",42.042182922363,21.423664093018
662,478,"ШУТО ОРИЗАРИ ЦЕНТАР-КОН Т",42.042129516602,21.423809051514
663,479,"ШУТО ОРИЗАРИ Т-ПОЧЕТНА",42.044830322266,21.427080154419
664,480,"ШУТО ОРИЗАРИ Т-КРАЈНА",42.044784545898,21.427215576172
665,481,"СУ АРСЕНИЕ ЈОВКОВ-КОН ЦЕНТАР",42.022567749023,21.442962646484
666,482,"СУ АРСЕНИЕ ЈОВКОВ-КОН БУТЕЛ",42.022933959961,21.444946289062
670,486,"БУТЕЛ СТАРО КИНО-КОН ЦЕНТАР",42.021926879883,21.449081420898
671,487,"БУТЕЛ СТАРО КИНО-КОН РАДИШАНИ",42.02197265625,21.449508666992
672,488,"БУТЕЛ СТАРА ОПШТИНА-КОН ЦЕНТАР",42.024719238281,21.445980072021
673,489,"БУТЕЛ СТАРА ОПШТИНА-КОН РАДИШАНИ",42.024856567383,21.446502685547
674,490,"БУТЕЛ МАКЕДОНИЈАЛЕК-КОН ЦЕНТАР",42.027866363525,21.443868637085
675,491,"БУТЕЛ МАКЕДОНИЈАЛЕК-КОН ГРОБИШТА",42.02779006958,21.443895339966
676,492,"БУТЕЛ ВОДОВОД-КОН ЦЕНТАР",42.030372619629,21.435567855835
677,493,"БУТЕЛ ВОДОВОД-КОН ГРОБИШТА",42.030563354492,21.435499191284
678,494,"ГРОБИШТА БУТЕЛ КАПЕЛА",42.032775878906,21.436071395874
679,495,"ГРОБИШТА БУТЕЛ ЦВЕЌАРИ",42.032619476318,21.436178207397
680,496,"ГРОБИШТА БУТЕЛ КРСТОСНИЦА-КОН ЦЕНТАР",42.038101196289,21.437158584595
681,497,"ГРОБИШТА БУТЕЛ КРСТОСНИЦА-КОН К.БАРА",42.038005828857,21.437265396118
682,498,"ПАТ ЗА КУЧЕВИШКА БАРА-КОН ЦЕНТАР",42.042572021484,21.437103271484
683,499,"ПАТ ЗА КУЧЕВИШКА БАРА-КОН К.БАРА",42.042633056641,21.437393188477
684,500,"КУЧЕВИШКА БАРА НАДВОЗНИК-КОН ЦЕНТАР",42.044868469238,21.437065124512
685,501,"КУЧЕВИШКА БАРА НАДВОЗНИК-КОН К.БАРА",42.044944763184,21.437198638916
686,502,"КУЧЕВИШКА БАРА 1-КОН БУТЕЛ",42.050022125244,21.436521530151
687,503,"КУЧЕВИШКА БАРА 1-КОН Т",42.049949645996,21.436840057373
688,504,"КУЧЕВИШКА БАРА 2-КОН БУТЕЛ",42.053665161133,21.435543060303
689,505,"КУЧЕВИШКА БАРА 2-КОН Т",42.053726196289,21.43560218811
690,506,"КУЧЕВИШКА БАРА 3-КОН БУТЕЛ",42.058544158936,21.434335708618
691,507,"КУЧЕВИШКА БАРА 3-КОН Т",42.05850982666,21.434383392334
692,508,"КУЧЕВИШКА БАРА Т",42.063411712646,21.433658599854
693,509,"БУТЕЛ КРУЖЕН ТЕК-КОН ЦЕНТАР",42.028503417969,21.444549560547
694,510,"БУТЕЛ КРУЖЕН ТЕК-КОН РАДИШАНИ",42.029079437256,21.444898605347
695,511,"БУТЕЛ ПАЗАР-КОН ЦЕНТАР",42.031784057617,21.445114135742
696,512,"БУТЕЛ ПАЗАР-КОН РАДИШАНИ",42.03288269043,21.445541381836
697,513,"БУТЕЛ ПОЛИЦИСКА СТАНИЦА-КОН ЦЕНТАР",42.036270141602,21.44612121582
698,514,"БУТЕЛ ПОЛИЦИСКА СТАНИЦА-КОН РАДИШАНИ",42.036769866943,21.446395874023
699,515,"С.БУТЕЛ-КОН ЦЕНТАР",42.040786743164,21.448852539062
700,516,"С.БУТЕЛ-КОН РАДИШАНИ",42.040603637695,21.448974609375
701,517,"ОПИТНО СТОПАНСТВО-КОН ЦЕНТАР",42.045745849609,21.449081420898
702,518,"ОПИТНО СТОПАНСТВО-КОН РАДИШАНИ",42.045745849609,21.449264526367
703,519,"РАДИШАНИ РАСАДНИК-КОН ЦЕНТАР",42.048080444336,21.449554443359
704,520,"РАДИШАНИ РАСАДНИК-КОН ЉУБАНЦИ",42.048622131348,21.449871063232
705,521,"РАДИШАНИ МОСТ-КОН ЦЕНТАР",42.051895141602,21.450347900391
706,522,"РАДИШАНИ МОСТ-КОН ЉУБАНЦИ",42.051620483398,21.450553894043
707,523,"РАДИШАНИ БЕЛ КАМЕН",42.055038452148,21.450836181641
708,524,"РАДИШАНИ БЕНЗИНСКА",42.055847167969,21.451278686523
709,525,"РАДИШАНИ ПРВ ВЛЕЗ-КОН ЦЕНТАР",42.058959960938,21.451110839844
710,526,"РАДИШАНИ ПРВ ВЛЕЗ-КОН ЉУБАНЦИ",42.058628082275,21.451305389404
711,527,"РАДИШАНИ ГРАДИНКА",42.061431884766,21.451126098633
712,528,"ОУ АЦО ШОПОВ",42.063095092773,21.451370239258
713,529,"РАДИШАНИ ТРЕТ ВЛЕЗ-КОН ЦЕНТАР",42.064392089844,21.451110839844
714,530,"РАДИШАНИ ТРЕТ ВЛЕЗ-КОН ЉУБАНЦИ",42.065433502197,21.451541900635
715,531,"РАДИШАНИ ПИЛАНА-КОН ЦЕНТАР",42.070526123047,21.449890136719
716,532,"РАДИШАНИ ПИЛАНА-КОН ЉУБАНЦИ",42.070964813232,21.44993019104
717,533,"РАДИШАНИ ЦРКВА Т-ПОЧЕТНА",42.07368850708,21.448518753052
718,534,"РАДИШАНИ ЦРКВА Т-КРАЈНА",42.073699951172,21.448659896851
719,535,"ЉУБОТЕНСКИ ПАТ КРСТОСНИЦА-КОН БУТЕЛ",42.042221069336,21.455017089844
720,536,"ЉУБОТЕНСКИ ПАТ КРСТОСНИЦА-КОН Т",42.042221069336,21.455474853516
721,537,"ЉУБОТЕНСКИ ПАТ-КОН БУТЕЛ",42.041748046875,21.460723876953
722,538,"ЉУБОТЕНСКИ ПАТ-КОН Т",42.041633605957,21.460966110229
723,539,"ЉУБОТЕНСКИ ПАТ Т",42.042976379395,21.46035194397
735,551,СВЕТЛОСТ,42.002899169922,21.443923950195
736,552,"ОУ БИТОЛСКИ КОНГРЕС",42.001991271973,21.444477081299
737,553,"ОПШТИНА ГАЗИ БАБА",41.99951171875,21.452760696411
738,554,"ХОТЕЛ КОНТИНЕНТАЛ",41.999397277832,21.452930450439
739,555,"ШУМАРСКИ ФАКУЛТЕТ",42.000610351562,21.458852767944
740,556,МЕРКУР,42.000896453857,21.460739135742
741,557,"ВЕТЕРИНАРЕН ИНСТИТУТ",42.002006530762,21.459999084473
742,558,"ЖЕЛЕЗАРА СТАДИОН",42.006195068359,21.462860107422
743,559,"ЖЕЛЕЗАРА УЧИЛИШЕН ЦЕНТАР",42.005672454834,21.46265411377
744,560,"ЖЕЛЕЗАРА ЗГРАДИ-КОН ЦЕНТАР",42.011474609375,21.458984375
745,561,"ЖЕЛЕЗАРА ЗГРАДИ-КОН Т",42.010589599609,21.46012878418
746,562,"ЖЕЛЕЗАРА Т-ПОЧЕТНА",42.01456451416,21.456443786621
747,563,"ЖЕЛЕЗАРА Т-КРАЈНА",42.014633178711,21.456455230713
748,564,"АВТОКОМАНДА Т",42.001647949219,21.463943481445
749,565,"СС АВТОКОМАНДА",42.001770019531,21.464630126953
750,566,АЛКАЛОИД,42.001651763916,21.465839385986
751,567,"АВТОДРОМ-КОН ЦЕНТАР",42.002914428711,21.470779418945
752,568,"АВТОДРОМ-КОН МАЏАРИ",42.002517700195,21.47053527832
753,569,"АВТОКОМАНДА МАКПЕТРОЛ",42.004291534424,21.478256225586
754,570,"СУ МИХАЈЛО ПУПИН",42.003082275391,21.478958129883
755,571,"МАЏАРИ КРСТОСНИЦА-КОН ЦЕНТАР",42.001537322998,21.485618591309
756,572,"МАЏАРИ КРСТОСНИЦА-КОН ХИПОДРОМ",42.000823974609,21.485071182251
757,573,"АГРОСЕРВИС-КОН ЦЕНТАР",42.003402709961,21.491165161133
758,574,"АГРОСЕРВИС-КОН ЧЕНТО",42.003009796143,21.490602493286
759,575,"ТРИ КУЌИ-КОН ЦЕНТАР",42.003726959229,21.494115829468
760,576,"ТРИ КУЌИ-КОН ЧЕНТО",42.003742218018,21.493927001953
761,577,"ЧЕНТО МАГАЦИНИ-КОН СИНГЕЛИЌ",42.00492477417,21.500804901123
762,578,"ЧЕНТО ПАЗАР-КОН ЦЕНТАР",42.005851745605,21.502508163452
763,579,"ЧЕНТО-ПАЗАР-КОН СИНГЕЛИЌ",42.006683349609,21.504217147827
772,588,"ЧЕНТО БЕНЗИНСКА-КОН ЦЕНТАР",42.011810302734,21.509506225586
773,589,"ЧЕНТО БЕНЗИНСКА-КОН СИНГЕЛИЌ",42.01155090332,21.509536743164
774,590,"СИНГЕЛИЌ-КОН ЧЕНТО",42.016048431396,21.512077331543
775,591,"СИНГЕЛИЌ-КОН СТАЈКОВЦИ",42.015998840332,21.511993408203
776,592,"СИНГЕЛИЌ ЏАМИЈА-КОН ЧЕНТО",42.018463134766,21.513549804688
777,593,"СИНГЕЛИЌ ЏАМИЈА-КОН СТАЈКОВЦИ",42.018493652344,21.513732910156
778,594,"СТАЈКОВЦИ ЗЕМ ПРОМЕТ-КОН ЧЕНТО",42.020713806152,21.514574050903
779,595,"СТАЈКОВЦИ ЗЕМ ПРОМЕТ-КОН РАШТАК",42.020629882812,21.514724731445
780,596,"СТАЈКОВЦИ-КОН ЧЕНТО",42.022663116455,21.514657974243
781,597,"СТАЈКОВЦИ-КОН РАШТАК",42.022583007812,21.514764785767
782,598,"СТАЈКОВЦИ Т",42.02766418457,21.513626098633
783,599,"СТАЈКОВЦИ ОУ КИРИЛ И МЕТОДИЈ-КОН ЧЕНТОG",42.027545928955,21.513399124146
784,600,"СТАЈКОВЦИ ОУ КИРИЛ И МЕТОДИЈ-КОН РАШТАG",42.027565002441,21.513471603394
785,601,"СТАЈКОВЦИ НАДВОЗНИК-КОН ЧЕНТО",42.033660888672,21.511367797852
786,602,"СТАЈКОВЦИ НАДВОЗНИК-КОН РАШТАК",42.033069610596,21.511444091797
787,603,"ЦРЕШЕВО ИЗЛЕЗ",42.047698974609,21.511581420898
788,604,"ЦРЕШЕВО ВЛЕЗ",42.047664642334,21.511932373047
789,605,"ЦРЕШЕВО МОСТ-КОН СТАЈКОВЦИ",42.050956726074,21.510831832886
790,606,"ЦРЕШЕВО МОСТ-КОН Т",42.051067352295,21.510753631592
791,607,"ЦРЕШЕВО Т",42.052494049072,21.511083602905
792,608,"СМИЛКОВЦИ 1-КОН СТАЈКОВЦИ",42.046436309814,21.505933761597
793,609,"СМИЛКОВЦИ 1-КОН Т",42.046535491943,21.505876541138
794,610,"СМИЛКОВЦИ 2-КОН СТАЈКОВЦИ",42.042488098145,21.501174926758
795,611,"СМИЛКОВЦИ 2-КОН Т",42.042465209961,21.50118637085
796,612,"СМИЛКОВЦИ 3-КОН СТАЈКОВЦИ",42.039108276367,21.496980667114
797,613,"СМИЛКОВЦИ 3-КОН Т",42.039257049561,21.497180938721
798,614,"СМИЛКОВЦИ Т",42.035526275635,21.491376876831
799,615,"ПАТ ЗА СТРАЧИНЦИ-КОН СТАЈКОВЦИ",42.042182922363,21.521949768066
800,616,"ПАТ ЗА СТРАЧИНЦИ-КОН Т",42.04207611084,21.521858215332
801,617,"СТРАЧИНЦИ Т",42.0446434021,21.530990600586
803,619,"ЧЕНТО АМБУЛАНТА-КОН ИНЏИКОВО",42.005722045898,21.503555297852
804,620,"ЧЕНТО КАНАЛ-КОН ЦЕНТАР",42.005233764648,21.508590698242
805,621,"ЧЕНТО КАНАЛ-КОН ИНЏИКОВО",42.004974365234,21.508392333984
806,622,"ИНЏИКОВО 1-КОН ЧЕНТО",42.00447845459,21.512422561646
807,623,"ИНЏИКОВО 1-КОН Т",42.004451751709,21.512403488159
808,624,"ИНЏИКОВО ЦРКВА-КОН ЧЕНТО",42.003921508789,21.51628112793
809,625,"ИНЏИКОВО ЦРКВА-КОН Т",42.003887176514,21.516277313232
810,626,"ИНЏИКОВО 2-КОН ЧЕНТО",42.005752563477,21.518119812012
811,627,"ИНЏИКОВО 2-КОН Т",42.005565643311,21.517496109009
812,628,"ИНЏИКОВО ИГРАЛИШТЕ Т",42.005447387695,21.522201538086
813,629,"ИНЏИКОВО 3-КОН ЧЕНТО",42.002227783203,21.519474029541
814,630,"ИНЏИКОВО 3-КОН Т",42.002456665039,21.519031524658
815,631,"ИНЏИКОВО 4-КОН ЧЕНТО",42.000480651855,21.517532348633
816,632,"ИНЏИКОВО 4-КОН Т",42.000522613525,21.517604827881
817,633,"ИНЏИКОВО КАНАЛ Т",41.998863220215,21.516487121582
818,634,"МАЏАРИ КИНО-КОН ЦЕНТАР",41.996688842773,21.499618530273
819,635,"МАЏАРИ КИНО-КОН ЧЕНТО",41.996673583984,21.499694824219
820,636,"МАЏАРИ ХАНИБАЛ-КОН ЦЕНТАР",42.001770019531,21.502466201782
821,637,"МАЏАРИ ХАНИБАЛ-КОН ЧЕНТО",42.002319335938,21.503234863281
822,638,"МАЏАРИ МАКЕДОНИЈА ДРВО-КОН ЦЕНТАР",42.000064849854,21.487468719482
823,639,"МАЏАРИ МАКЕДОНИЈА ДРВО-КОН ХИПОДРОМ",41.999443054199,21.488870620728
824,640,"МАЏАРИ ТЕРМО-КОН ЦЕНТАР",41.997413635254,21.495138168335
825,641,"МАЏАРИ ТЕРМО-КОН ХИПОДРОМ",41.997509002686,21.494548797607
826,642,"МАЏАРИ ПОШТА-КОН ЦЕНТАР",41.995937347412,21.500127792358
827,643,"МАЏАРИ ПОШТА-КОН ХИПОДРОМ",41.99547958374,21.500896453857
828,644,"МАЏАРИ МЛЕКАРА-КОН ЦЕНТАР",41.994598388672,21.503925323486
829,645,"МАЏАРИ МЛЕКАРА-КОН ХИПОДРОМ",41.993587493896,21.505983352661
830,646,"ХИПОДРОМ Т",41.99377822876,21.508571624756
831,647,"МАЏАРИ РАМПА-КОН ЦЕНТАР",41.991893768311,21.508955001831
832,648,"МАЏАРИ РАМПА-КОН ПЕТРОВЕЦ",41.991668701172,21.509187698364
833,649,"ЕРГЕЛЕ-КОН МАЏАРИ",41.986450195312,21.517959594727
834,650,"ЕРГЕЛЕ-КОН ПЕТРОВЕЦ",41.986274719238,21.518096923828
835,651,"ТРУБАРЕВО 1-КОН МАЏАРИ",41.981712341309,21.525983810425
836,652,"ТРУБАРЕВО 1-КОН ПЕТРОВЕЦ",41.981895446777,21.525476455688
837,653,"ТРУБАРЕВО 2-КОН МАЏАРИ",41.980514526367,21.527729034424
838,654,"ТРУБАРЕВО 2-КОН ПЕТРОВЕЦ",41.980323791504,21.528064727783
841,657,ФЕРШПЕД,41.999114990234,21.473205566406
843,659,"КЛАНИЦА ТИНЕКС",41.996776580811,21.477254867554
844,660,ЕЛЕКТРОМЕТАЛ,41.997116088867,21.483963012695
845,661,МЗТ,41.996963500977,21.483215332031
846,662,"КАРАОРМАН-КОН ЦЕНТАР",41.996368408203,21.490539550781
847,663,"КАРАОРМАН-КОН КВАНТАШКИ ПАЗАР",41.996292114258,21.490615844727
848,664,"ВАРДАРИШТЕ ДУРОПАК",41.992542266846,21.492111206055
